Feature_1,Feature_2,Target
5.732950144615418,8.084520562391774,1
2.7448770652795327,-2.4740873005778186,2
-1.5197861768275913,-2.6713033300808764,2
6.4297475363316465,5.712783532526292,1
-11.995179088600114,6.972253412855126,3
7.356731020075285,-3.488762557271201,0
-10.094034676700987,3.2762229501351077,3
-8.997267556553407,3.203011654003604,3
-11.97332133463033,3.473081794146463,3
2.5619919852875848,5.441330764171839,1
7.604513927154833,2.0635858225797166,0
-1.3647567189408951,-0.6795214893709414,2
6.55805031534183,-0.6199409264287952,0
-12.549486134656373,0.38361002660317434,3
-3.7790632262961568,0.8062696600242139,2
-6.846676207773198,3.479333082198074,3
-5.0395332640162955,-1.8940444321626506,2
-2.2756028182385295,-0.0765336320660337,2
4.023713111956571,8.900744671154882,1
1.4908229053157547,8.149519234613727,1
1.3129108330345831,9.055567380413883,1
-7.453495910890217,5.996680269578738,3
-0.7540014123682782,-4.180355243116325,2
0.8784303688831532,-0.547911029786575,2
-3.1438357267931245,-6.171180404482374,2
-3.237717190415511,-0.7479184267105738,2
-0.5936763077860076,-2.365772472084676,2
6.346694112802937,-0.9075362942142491,0
0.051683636589221926,-4.766598646396065,0
-7.909941165548622,2.0850457232170854,3
-13.427842092651849,4.487358822715911,3
-1.3523161883846149,0.22923295368408247,2
-2.944475510942211,-2.1319604305094657,2
5.005207771594451,-0.17956959597799704,0
-9.362473317087495,0.5907355575854063,3
4.222904238612162,8.726930253193993,1
-1.8109312322911615,-1.8690136875477372,2
-0.5358874438627312,-3.042386831394639,2
0.33753375690898446,-2.5143792321676197,2
3.7773452610226324,3.400432937807724,0
-9.446114180830964,3.806382763866395,3
1.4358059439202648,8.710895620363324,1
2.6759036982229434,7.25373998709064,1
-8.63971460962495,3.4427555502629206,3
-2.80617996606908,-3.5712451970932486,2
2.5070393616041584,-1.7797981625419883,2
3.8651090009439746,6.695417890563468,1
2.2690540795388627,-0.3628390963086823,0
-9.930120688486435,4.381891135867731,3
7.039396997177727,-0.06998551396525698,0
-1.052773655636082,-1.2724904550357545,2
-2.876061264834095,-3.148658266260316,2
-9.076547410094186,3.2049871430249115,3
4.6505600060665016,6.2127432398954845,1
1.6090600683327367,6.4672606011487765,1
5.694033515480244,9.92398410757412,1
4.170231173634643,-2.59671266108786,0
5.246496675520783,4.976732026578234,1
-10.007971935573996,0.32544693470318453,3
2.0302229807171517,6.1624691846115285,1
4.371861568526124,-2.4911583998892524,0
5.525591925590674,7.374249606863493,1
-7.288391653372103,4.4683080971844795,3
5.142446599377941,2.7623098143400027,0
3.528839282409187,0.22384660872479195,0
2.1869473146209986,10.663225162746878,1
-12.385924610564933,4.690551702134854,3
-10.793880196717028,1.6109270691813973,3
-6.503593504063858,5.7469491559757575,3
-10.126964559872086,6.159183364368685,3
6.651703814430796,3.284925238698497,0
-11.403973998104073,-0.49389807760690463,3
-0.2580834402100859,-3.960222955211125,2
4.5842505569275165,0.6293278109874508,0
-8.597791239273183,2.844408036657841,3
3.1508055034122693,-1.4874154334615284,0
-1.502242798524868,-3.1790246016454535,2
5.001567327700816,1.4022764907223753,0
-10.882993843219776,1.6864329728105345,3
-0.6997000964085941,-1.0348643145798864,2
-9.360564754373476,4.154836824179365,3
6.261173218075389,2.6011524662342733,0
-5.91710832496355,2.7266093907574867,3
1.094748505815248,8.446919553519589,1
-1.7803258108403766,-2.7619481767389193,2
4.049823345080285,7.444848011459583,1
3.0059381532072793,9.290196112330221,1
1.663150615462744,6.244506271434143,1
-12.009229218275523,-1.9720641323586268,3
-11.993331633973202,3.3503996099033975,3
5.221788172803318,0.9747294782855579,0
-0.5798724213483135,-0.9580928540576059,0
0.07089169613162838,-2.5471518011444982,2
5.252920839876153,-0.4287451979692183,0
5.177974851425642,3.5101699926256895,0
3.6089599594693493,8.59439332812937,1
2.554928434013937,10.999764559124598,1
0.2117523200961866,-2.5870269001284143,2
-12.27968932150308,1.77751642796353,3
5.504441619137754,9.387657646264323,1
-12.371248880006641,4.176463382361666,3
4.968477904958008,-1.6519726782499893,0
3.415242939636219,7.462969034712347,1
-0.7415901791782187,-2.8192094217071575,2
4.535888760046291,9.202671323664138,1
-1.245355090561591,-0.7249157943429334,2
2.1604068253375104,-0.48720762923301053,2
3.047742392956245,8.714920828184516,1
-0.06737312046908284,-4.508214828634928,2
7.350115651427344,3.866076797851172,0
-9.827500432278116,1.4486567128923993,3
-2.5302905819958013,-7.213952339681339,2
6.4496894870280075,-1.1605175621468657,0
-9.365055779265777,5.222230502643963,3
7.327261990379071,-0.057898532736478825,0
-6.478167884451322,2.2115145818703184,3
5.489579682239671,8.852684800123667,1
2.3299446950069473,-2.0241099101871853,0
6.402705793253956,9.91872581463563,1
-10.673386091186147,2.0073366550283587,3
7.141843037467151,-4.1213869668234535,0
-13.624910911240235,3.7153453517679775,3
-10.0151111591099,3.384654536391465,3
3.328146515103226,8.920214862232427,1
-9.5884757344933,4.65475435169005,3
9.580361982778971,-0.1690363095762918,0
7.192598613880808,1.7243267174146704,0
7.481171496915493,2.22408869896301,0
-7.796652895138671,1.8105261281942115,3
6.17277443473777,-1.193708030506918,0
3.003230472585437,4.274057359044803,1
6.614334120836666,8.497241611672578,1
-10.57008942614363,5.102116325498833,3
4.112399095869824,4.492476500588167,1
0.33160062014935443,-0.8386828725947393,2
-1.1823765036140352,-3.522141129840007,2
-2.1237801103897644,0.14572082226571448,2
5.878876959847499,10.19354152877224,1
-1.4926350643595707,-2.54964975012604,2
-2.3226258710558243,-3.0132901249491897,2
-11.348832146160785,6.463665994623462,3
-0.5323302300953366,-3.9673791175936746,2
-1.7385008471739287,-3.740099846234086,2
7.580578319538534,1.873985402946627,0
2.6849482026087834,8.319148475471295,1
0.05047589995328017,-2.7328470366817603,2
-1.580619409724504,-2.052274138465736,2
-11.698707736774278,5.115239186081647,3
6.631356750898714,1.3682047915779112,0
4.173508662173887,12.864888747944537,1
1.6957489859499506,-2.031793713249048,2
0.5107413665302483,8.517106359911965,1
7.722464758497843,-1.7467674692141064,0
-10.105880742498845,3.525752599554473,3
3.5840328531740546,-0.11910117914967533,0
-2.6207130572818453,-2.6222699393562605,2
11.13611713060827,0.16425208005712594,0
5.058782291630328,9.998987028499918,1
-4.639328889050901,-2.707654663725026,2
8.584168180349561,-6.119073142993364,0
3.0771248440816303,8.654557162297259,1
-0.6221980291425621,-1.1279654983310852,2
6.3380974471471205,1.9804281711551175,0
1.3996173601738349,7.03789454181708,1
-3.1259058305029974,-2.3357299649679106,2
2.9684848822398404,9.668066415372564,1
1.352472760080082,-4.409115787229249,2
-8.916652435417712,0.022237159148926544,3
-12.193205245047205,5.530416971390368,3
3.239444103848275,3.8919166114302843,1
5.141055176123993,7.348498660908394,1
3.8950921457360685,1.601663586412938,0
-1.4933728560208677,-4.9708342120392395,2
6.903380532599885,1.254676452507097,0
7.612298929419058,8.1346244891895,1
2.8102146268936865,8.333441737330775,1
7.228682666036843,-0.7887811201642521,0
-1.9289731251044007,-0.5596753492987212,2
3.575981840849736,5.305581803147974,0
3.131321746302271,4.696256611952581,1
3.9039452693494257,6.876298906659612,1
3.8056286264377235,9.13487556966341,1
-0.9646783830977741,7.136815151674867,1
-11.441547106461808,1.9504283624862484,3
-10.891327871798318,2.8646233996900845,3
3.5249840566423054,7.664547125025678,1
4.73575628541087,-1.0178955518095065,0
-0.5274999949219024,-2.9615937575461335,2
4.69127653333629,7.386415248692788,1
4.247989511137689,7.800405369079577,1
-5.555749392966539,3.1378831174624775,3
-7.775641646579933,0.6254913647349016,3
1.937171191082951,5.361332066740322,1
-11.079418992217764,4.919269934849906,3
-2.556200053316668,1.8353269293949626,2
-2.7392610922731224,-2.7607232563054502,2
5.550447105362435,-2.165146952151352,0
3.6508393063042925,4.901326715563726,1
-12.517425171530745,3.021405130142379,3
4.805214790673844,-1.3449017665274268,0
-5.534872313132305,0.29132721035892395,3
0.356078047116948,-2.800598542126905,2
3.86524313329873,10.89932811195771,1
-1.0150831780246048,-4.437605558826988,2
-11.764367288454398,3.3828309949558366,3
-0.9609330614598882,-1.2989028503815123,2
6.144827623573981,0.83607015332175,0
3.4972284810861143,-1.8121226121205414,0
6.375255240734624,2.350958121663006,0
-0.09129017686620644,-2.074235142872994,2
4.95494873247832,1.3387252228690758,0
-2.1729844931559548,-1.2779246577431862,2
5.829428439001351,0.3511640830984095,0
-13.333300570187596,1.1695740807696584,3
-0.5462673064846335,-0.4139093769099713,0
1.968123970463116,9.173377485425549,1
-5.506836883883105,0.5408132661180973,2
3.18880147128113,7.9139655172651535,1
5.207986464956014,-0.6016883466750429,0
-8.261704738743743,2.409286627657152,3
-7.413876977203554,6.542340676936417,3
-6.832957155263933,4.459501931451295,3
3.8785955906001015,8.582548460914694,1
-1.1855371370547205,-1.9013823096540698,2
-2.5519468726906105,-3.1730282427929,2
7.206599694272478,2.9266938852242337,0
5.775111833231449,7.5926276236789025,1
-1.0658644316756076,-2.581092195302456,2
-8.863260833545112,7.255103107490616,3
4.623661437546846,-3.3685075742400894,0
-9.382431328932201,4.063307934384041,3
-5.2922612471550154,3.195787325144824,3
-1.1556618933086904,-3.9180970681340765,2
2.0361766890931867,7.163460966239438,1
0.1113649152560745,5.398534971667475,0
-6.580416668481149,4.8721187480069315,3
-12.950707351079886,5.563012349839221,3
4.687377341360188,1.5574829978627112,0
4.354149469911691,2.6967287171507497,1
-1.649225624422769,-2.596012780891864,2
2.377433808476133,5.187055987426508,1
7.93134824918722,3.2638839478189476,0
-0.9856242870154426,-2.475330654847632,2
2.3499861253727983,10.451058218577014,1
3.703275565474448,9.286059968515625,1
-9.44538582398349,4.265241394705765,3
3.0103938804715007,1.5283177710665634,0
4.087643264750051,4.344576741875092,1
3.50074973092198,4.0619639496137,0
8.218487605471518,2.7797375938276354,0
4.095071697667838,5.370454713852675,1
7.454582678042113,-0.3957016603051027,0
5.178731538793379,-0.5379278738586979,0
-1.822073629783919,-1.886108981158273,2
-1.5908716834101588,-2.07420922723379,2
-9.04877393078086,5.659551431664069,3
-12.122992178770243,3.143084443810433,3
1.8083463298663685,8.213832143184758,1
2.393982722736188,8.321928479889575,1
1.2954676663151132,-0.6933405261977501,2
3.4350932444094813,8.311633209903325,1
4.305298339389099,-1.7074812409311413,0
2.709138865653085,-1.2859489763826075,0
1.0000470689487067,0.1260728366816105,0
-8.146974282218542,5.02305866014485,3
-4.115878231368878,6.706381178837519,3
0.8291880650533732,-3.727864246667427,2
6.87525866919462,0.3074664472349025,0
7.848229434510511,-0.06629462156232924,0
3.8513216970997712,2.183096590087353,0
-11.96796603023452,3.586915462273603,3
-1.4653543289308648,-0.5844379792682579,2
-9.514357122866564,0.7500842396005383,3
2.3194275989824167,8.952414997224679,1
4.527666133874994,-0.012946410251983953,0
-7.244417958827433,4.246962663767489,3
4.593156617819369,4.569953876491459,0
4.734411797512502,9.923882939954721,1
2.2923391500230763,-3.740633177179146,2
4.7234138853021,11.03697723943664,1
-0.9422687100929615,1.3754761481413684,2
-0.0035853798111975532,-0.6249222453418433,2
-9.139838178145729,2.3921537086590274,3
-2.073845135843928,-1.455264953276379,2
5.263583029042419,11.640314015969357,1
-1.725759601344514,-0.1457790719429679,2
-3.287797530156394,-0.34512998954103713,2
3.449684565238211,2.219886819281374,0
5.418927373729876,7.596656049795219,0
-1.7421071166575357,-5.3505611844756515,2
-1.8790403873851222,-4.699166118331022,2
3.274474692000262,-0.7597343593491002,0
-1.5816930355593861,-0.3691566076228858,2
-10.86521434935807,3.77384089258555,3
7.28363418272942,1.803485876616473,0
-11.407609933174646,0.4191612853283453,3
1.7702935063155154,3.915811514118594,0
-2.5334092427304435,-2.5748910893115697,2
4.656393343226485,8.642525902005575,1
8.67183512247248,3.2022766467478827,0
-9.358970690277435,5.673250538796301,3
1.3472984970585586,7.031103208374944,1
2.313425873204917,10.554498756226076,1
0.425921335942854,-4.009384202943772,2
6.017793910441824,10.546997973024482,1
-9.391231512248668,-0.4289515957987695,3
6.723001646744146,2.3390419628016526,0
-7.933959849915354,4.29063586077104,3
7.236668354308253,0.4930643708550376,0
2.4114118771250164,12.01626560280391,1
-3.0641302115954856,-2.978629566421162,2
4.883143816721545,8.283690591130425,1
-9.812451785359304,4.7361359732002635,3
2.684195477340642,9.073754584998094,1
-2.87897279748272,-4.137681084042695,2
2.1310060450034514,2.3936078622646746,0
-9.002080604515225,2.0781621773041885,3
-13.52915228033993,2.8727094862145686,3
-8.08070864138611,-0.5122893326720832,3
3.8537249195883083,15.258253478510655,1
4.218908040367793,-0.24941387344540888,0
-11.327658959943381,3.3711294906227907,3
3.815389473893813,8.178693590471925,1
-10.9271480375483,6.011180096469393,3
5.0879353868248245,6.585369335521951,1
3.1584972603526,-0.5064851249822127,0
3.94531736098644,7.036575828711586,1
3.00002142231789,1.0527916413604705,0
6.334369074209602,-0.2241874063147643,0
1.1453391708859284,2.57059576379198,1
1.7523733542162483,-2.1984094936953253,2
-12.507567421573786,2.8641691380633865,3
-0.537742898605774,1.413061497940121,2
8.241983764214602,-0.26288940153179385,0
7.628182889334901,1.850442176881357,0
2.0460992710430763,-1.9860998223726256,2
2.2455799436095036,-2.303144113155658,2
0.015791534446602418,-2.7655262884208094,2
-1.5103172461535443,-1.5378965527834125,2
0.2825088984938653,-2.994212228743436,2
2.108749433609859,7.0074067174651455,1
3.276132187920618,1.535703749330867,0
-12.823884931709031,2.668300476816595,3
-10.731679496838169,4.750918962385153,3
2.93391731594941,-0.7081621746173159,2
-1.1705788784788638,-4.038898422175229,2
0.12367550461646881,-3.3417069808672752,2
5.930614392126418,-1.2198760435090603,0
4.4186774864018785,2.388848312292922,0
7.655786455262653,0.48647344814116383,0
-0.5265111840109957,-4.26654502845205,2
-12.831667903034079,1.789226212667004,3
-1.5881441453799985,7.035941254228835,1
0.8261776045110683,0.09429517586802605,0
-7.430198863237346,4.355002270678286,3
3.868004829441662,-3.017445533021926,2
3.0760627797674465,8.22360868517194,1
-2.0859668845030668,-4.2595125073788775,2
5.612993235555529,1.326753769942117,0
7.428481839870496,4.412302808923515,0
-0.7557327843568638,0.751622091388596,2
-12.524598979231522,2.5089156588969255,3
1.5484250463828975,-1.7796577834375014,2
0.4328692607586839,-2.7597650369148665,2
4.811569703203584,7.714209133201005,1
-9.339444632905115,3.9590089086209725,3
6.968787962822672,1.6558165525160315,0
4.25543892132589,5.393548958170108,1
-1.0936696576005842,-1.9420198950832808,2
-11.201890938947797,2.995469527556035,3
-2.110358661801307,2.5187681002124265,0
5.443007041571101,1.6696880426279546,0
1.1927605070137686,-2.1966867741236054,2
-0.9770776679835028,-4.495894421497784,2
-9.972449423432339,5.041540866222786,3
6.6056177565929834,2.218817042365889,0
1.5772804880278093,0.3581024465453213,2
-0.11121356188298526,0.08622765938772892,2
-12.351405103462728,4.372128756909197,3
2.404572515569052,8.925259719098216,1
6.690626866970112,4.529241872874625,0
-2.5890613948313335,-4.793231099412974,2
4.0852010474578195,5.829286777227513,0
-5.954201138809994,-4.2265021192170575,2
3.680152427433031,6.31928272221584,1
-9.511086898568683,2.8484188466089586,3
8.145178748016269,0.3149510859666705,0
2.086196375630506,-2.2121006478646983,2
4.046910934089331,2.6545075779141785,0
4.785927727807468,10.356958003468911,1
4.648180807441625,-1.5513987332285017,0
3.4314034041151973,8.203069190044879,1
5.237538583421354,10.15879654252765,1
-1.3274095102536858,-1.8404094073815318,2
-9.189654446949936,5.704214914375182,3
0.599021261607884,-0.354993473679758,2
4.0644536340162585,7.9061165849430015,1
2.063047842685252,0.21997419777097743,0
5.308681575054266,3.546504088205466,0
-10.539933696957267,4.3999484812367005,3
7.3263073723739645,7.400408936026269,1
1.3237592942345615,9.690719469679498,1
-2.5804159656442787,-3.482350456681739,2
-3.4246310982750128,-2.4045008081098684,2
7.506318929147426,2.363854206190535,0
2.2347318425058766,-1.0674759269862335,0
2.6337417906769445,9.257820069724414,1
-1.4132623379983422,2.2940169522597165,2
-8.613467816761379,3.477358030436796,3
6.687661903276087,1.1364548632115001,0
-8.119682811018611,3.9164233037637426,3
-9.34442160995744,4.580942695968565,3
-10.930282096055176,2.6019951397904206,3
4.0777042933368985,8.361205736227623,1
7.35687857085904,1.899457239552738,0
8.232424031784038,-1.79351035868642,0
5.538577569859898,1.948559024562931,0
2.948425904530032,9.496924464986412,1
-1.8696241545137933,-0.4724197964584178,2
-1.7173035915089514,-2.5484998568397135,2
-10.802856873487189,5.788974809633661,3
-10.624641524830428,7.962862408441154,3
1.1544752556620144,-3.4469758239828616,2
2.618259039165782,9.224938458328639,1
2.962623018760569,8.497664637021302,1
-11.777064007932536,7.1024306469366625,3
1.0090428913795972,-1.795825902727277,2
-8.656803992438917,4.307308029354486,3
8.175248493225252,-1.7517422452583373,0
-1.3367174178359666,-5.892880814310524,2
-9.579044920927128,1.8597889315194256,3
3.9195210316097757,6.421847360491958,1
-10.604759097224433,6.133163946120401,3
4.1417624917618,8.462277539635286,1
-12.225016853819218,0.5350390563670859,3
1.4967101377537912,8.579132579857777,1
1.65428635478849,-2.8918762141545558,2
-5.459611174383732,-1.6795997839315924,2
-8.137194658397515,2.678883985675342,3
6.804940284835585,6.710135040984531,1
-8.577305898503713,2.4042599505905176,3
2.4747984759901573,7.695882897630545,1
3.176463702448534,-2.723735696091949,2
5.6633565285443925,1.1400573690584932,0
0.8956995856195964,-4.693624754017109,2
-0.47990898579257435,0.027815632644924815,2
6.007353566360563,6.753342850290473,1
-3.7845609175921218,-2.4647776274020625,2
-1.5044164506424307,-3.5214975954379693,2
-9.31582771342104,-0.19896972484070385,3
0.410635809194988,7.001297384434299,1
0.489574918424478,6.027338679838236,1
5.8567518016021705,10.456677175063549,1
-0.5887705564236282,1.7161009029394054,2
2.7280596306297413,10.77550484479698,1
2.494328789770155,11.159169456837487,1
6.022829359303842,-0.004588826401092816,0
7.3531503258644015,8.77490994730665,1
4.890525718396434,3.687693962225033,0
-3.7390222755875953,2.924443511346948,2
5.327057406092058,-0.9756921208251725,0
8.657021609474247,0.765695603476439,0
4.294012233531078,1.1383522924103175,0
5.517881680449873,0.3313705609386969,0
1.6850794083910472,3.2298143185552264,0
1.3803951787521718,12.781853968483038,1
-8.745705610506535,4.096247738699604,3
3.8826835644303106,3.0762427939863657,0
2.2081755485028154,-1.3967721419780363,2
-12.000231156749168,1.9434584866302442,3
6.910959365971589,12.613058991324593,1
2.407514054958164,5.720444104214213,1
7.742468894484898,0.10003163554571137,0
-14.046767795365529,1.8191128006959227,3
4.209495798702588,0.22169566007036812,0
4.178710065975336,5.049420305687832,1
4.634909091520891,1.5365395063827942,0
4.358764444411527,4.189723063081404,0
-11.56909732277351,2.4574976304684935,3
4.559589111593413,6.1817005751770076,1
-1.1629090503545156,-5.337760437240921,2
-8.525143755469431,-0.6485984388744637,3
2.0308997587280255,0.7655002464986589,0
7.996865663217096,-2.5999849156195074,0
4.611213564870038,-0.805726187080454,0
5.149107568341535,-0.2071096865377522,0
1.477252406926514,4.8572484319200235,1
-1.0814833771365329,-3.523672114493136,2
-11.075847489206552,8.196811993965206,3
-9.955077776533663,4.168419895855585,3
-3.6022131452625197,-3.5406266362625436,2
4.594613907929139,1.5665298368679528,0
-0.4233295755987525,-0.7373130553156186,2
1.5822012026555339,5.245886173091586,1
5.514084738186524,-0.9066102046685844,0
5.563916336540172,-0.28993375731263327,0
-8.765986207306726,1.601548914101088,3
1.700113534957508,-6.715437207214342,2
0.8805960998870836,8.824006493950176,1
3.4136562960825474,6.617597124552423,1
-8.869194609490954,3.28202941038883,3
-11.258260907098801,2.2793088794319463,3
3.5712884506158598,8.367943325889652,1
7.061979219221433,0.5596947803881603,0
-5.266493280578208,-2.7796127702759925,2
2.2100652717103424,4.9249521812681945,1
-1.1626186589125211,-1.3556943831071522,2
-10.292718797213036,3.8932667224383075,3
0.3856145203583152,-3.999273153892582,2
-0.9909944196515801,-3.8041150142564346,2
0.24356565165991362,-2.796459969275115,2
2.456263093504529,2.8759889987354668,0
-11.190175926457387,5.929920040523525,3
5.634385375903951,8.473315463673604,1
-10.203075057553274,1.6750385576638223,3
-2.0814053452221657,-2.045521778329119,2
3.0046141688993893,7.813611244844401,1
5.4311200461678295,-0.9201208369469249,0
-7.828975723501829,2.8427671906637872,3
6.49077290553959,-2.428816264744666,0
7.057500352750731,5.680128606892703,1
0.7950019067731491,1.6086891279920454,2
5.019219925468908,2.739424598030934,0
-8.279277866215107,3.497316510820272,3
0.4503193332966351,-4.318792118981046,2
1.2256374115801671,11.008857281102047,1
8.097021803178238,1.329572945616799,0
0.12551613793360206,0.3961859884050707,2
8.614827134036041,-0.6004193819413604,0
-9.244456872847113,-1.455550142044335,3
-8.219029500015964,1.5129964476167046,3
3.820790498407076,-2.4630122058913955,0
-0.10281052029900706,-0.5932460632807905,2
2.4294671611854617,10.603783773009079,1
-10.712281972725822,1.3237332263963408,3
-12.67509167148566,1.667697433623612,3
0.32399481527693896,-2.957669600313377,2
-10.355501829895912,3.2301047592984227,3
3.186757000076967,-5.54798641946747,2
1.7761642537605153,-0.07366245562101303,0
-1.5516973280738007,-2.6329562687570536,2
6.050480765464947,9.612338845280574,1
-1.0394377473209238,-0.6027287234646124,2
7.0908722882390505,-3.9437825598318863,0
-2.5044913230082733,-0.12967362398297544,2
5.045655463244583,-1.6113460690522237,0
-0.4963470076841261,-2.9073369014998764,2
3.5742967715224943,2.170218108079811,0
0.8429175093444163,-2.0325406216739688,2
-10.926831037914916,5.500783614440221,3
-9.121995040819344,3.9724551525380902,3
-10.578786785254277,3.108713153706494,3
-10.06079227216726,2.1517608924679728,3
-6.802039427497332,2.1876596267242263,3
-0.4722929253092163,-3.8245003769030044,2
3.9862062931100373,1.23654806359507,0
0.6202418826873863,-1.9292701384532875,2
4.658822959539873,-3.024800249304473,0
6.892743809877636,3.4674813398452144,0
2.2071092253553517,-3.555414498882878,0
-1.0616567212476034,-1.8455774608582665,2
4.126831985464131,9.943035044723466,1
-11.600092373088689,4.280071761490406,3
-1.4626310050708087,-2.845498168852396,2
5.660027160203143,8.319795756065787,1
5.396657891938639,6.832947380933242,1
6.340218427844736,2.4293781429873462,0
6.032772167185245,-0.8408378964632641,0
7.162953692535844,0.7501164857222165,0
6.121348544419255,-1.5528667791749018,0
4.812159751054688,0.8693520397665345,0
3.1990371989004367,10.325983280375466,1
3.1811251772561198,9.992790689991667,1
4.302716573880557,2.003233912546997,0
6.798599836775269,-2.652993635411295,0
6.961793172099855,4.909104374215763,0
4.876732100754412,10.981869111162391,1
0.7774418577391331,-0.05306288100145906,2
2.4302944104411193,8.806155823303913,1
5.543179862157856,5.124482820999722,1
6.076008104418231,10.646049246777464,1
-9.487679908333341,3.4262445023183186,3
5.037267206874053,1.0668524589494695,0
-0.11647868333785327,-2.124053379130643,2
2.452196873368904,-3.666566137837596,0
-6.900427600272716,3.5951678384409975,3
3.0101792866390302,-2.5805568532046803,0
4.67022347878289,-0.45747424058620534,0
7.497665512717647,2.7524467847378875,0
-2.1031967443769717,-5.847954385501892,2
5.153549734360666,1.5705609905474511,0
6.4738721593612345,-1.871395347995655,0
-3.3215464625323294,-0.5170088067868797,2
-4.683119790599285,4.059259553481323,3
-11.85707826243966,2.7288345887088554,3
-11.156540769731585,5.427617816644386,3
-1.73605808741524,-0.2143035602943848,2
4.1146907496700384,2.2166963319533393,0
-2.355616241469991,-1.605571712052149,2
3.8020075302144405,7.633355228101674,1
2.0376056411762264,4.087962773157865,0
2.1683433485648966,7.67609150887414,1
4.684226211610145,7.756931128924258,1
-13.344898343255561,2.7053659812384403,3
4.717369243744272,-1.000337646426242,0
3.1425276426760744,10.844613471198961,1
-0.7230506787177902,5.798342217049709,1
1.1147433160595597,7.238799572684423,1
1.3650806823462878,9.430938215138077,1
-8.01058920934473,0.8253909637879482,3
4.962881201914331,-0.08031572033819068,0
-1.4613547976401282,1.6804656413198242,2
-8.583934301232507,6.727235499738466,3
-5.12749011020081,-1.8785115749453671,2
3.795967763107382,-0.16183735653978026,0
0.8469273904763428,-2.691373323513867,2
-11.107681225638098,6.428516265179082,3
3.8536579213263904,9.838827113250694,1
-2.1047754215449794,0.8330997455958933,2
-0.08827570271699137,1.2804793896878635,2
3.411974033343819,-0.03494026230646785,0
0.9575679628736831,8.680692306870968,1
-10.753534121485735,3.2530838930989354,3
5.438405603472796,-1.1939883875333275,0
3.276597854518029,13.210568533329601,1
-12.0153086710169,4.724818194217182,3
3.3131442318731925,6.777453774954524,1
-0.1314801878546743,3.810952451039083,2
3.782861667228191,2.9106097835866107,0
-11.526468911523864,8.435252269852942,3
3.1573065011039003,7.193882015824386,1
5.501662531084885,7.227821632966336,1
-1.8943620786433657,-0.9755485495541696,2
-10.059634175816543,0.9706826575438012,3
7.4601172093633705,0.5320202251355859,0
3.5270939619339674,6.849007941257804,1
-11.244172029077877,3.0794327204731613,3
3.931935696041324,8.205286473343005,1
-8.723959606811794,3.8884548001609778,3
-10.51614553219488,1.0448090413393993,3
4.600971570950725,0.3483310362419539,0
-5.286186009080429,-0.8098979260226697,2
-4.017651406339185,-1.6860022246036448,2
2.9568035290793526,7.591427727601693,1
4.791683849350073,6.91923618965416,1
2.4246253273012264,8.068781733916133,1
4.298169287416141,8.208541279746198,1
-2.423001445466543,-0.5779628109025303,2
4.61323670934116,10.504952128535653,1
-0.7380384357596412,5.708128264060274,1
0.6839506929968469,1.091646308481526,0
-0.5124736243689679,-1.3008694727457057,2
4.958509300698515,10.33252028381034,1
